1.71076935162 ||| Strategie republikánské strany proti Obamovu znovuzvolení ||| Republikán strategii v boji proti znovuzvolení Obamy
2.33924315799 ||| Potíž je ale nejen to, že jako národ nadáváme v hospodě a u televize, ale že pošlapeme každého, kdo se chce pokusit o změnu. ||| Potíž je v tom, že nejenom, že jako národ jsme nadávat v hospodě nebo v televizi, ale šlapeme někoho, kdo se chce pokusit něco změnit.
1.24697187659 ||| K tomu se přidají média, která člověka dehonestují a která si pletou svobodu slova se svobodou lhát. ||| Mediální k tomu, v omyl, a zmýlil si svobodu projevu a svobodu.
1.85218922949 ||| K tomu se přidají média, která člověka dehonestují a která si pletou svobodu slova se svobodou lhát. ||| Média se přidají k tomuto, dezinformovat veřejnost, a splést si svobodu řeči se svobodou lži.
1.44284233034 ||| K tomu se přidají média, která člověka dehonestují a která si pletou svobodu slova se svobodou lhát. ||| Média navíc klamání spotřebitele, a spletli si svobodu projevu a svobodu lhát.
1.85217936228 ||| K tomu se přidají média, která člověka dehonestují a která si pletou svobodu slova se svobodou lhát. ||| Média se přidat k tomu klamání spotřebitele, a pak si svobodu projevu a svobodu lhát.
1.70570886375 ||| K tomu se přidají média, která člověka dehonestují a která si pletou svobodu slova se svobodou lhát. ||| Média k tomu přičíst, omyl veřejnost a zaměnil svoboda projevu se svobodou lhát.
2.0353175284 ||| O mně se třeba tvrdilo, že uplácím novináře nebo že jsem byl poradcem Jiřího Paroubka. ||| Například jsem byl údajně uplácení reportérů, nebo jsem byl údajněporadcem Jiřího Paroubka.
1.99837030342 ||| O mně se třeba tvrdilo, že uplácím novináře nebo že jsem byl poradcem Jiřího Paroubka. ||| Například údajně jsem uplácel novináře, nebo jsem byl údajně poradce Jiřího Paroubka.
1.70097690378 ||| O mně se třeba tvrdilo, že uplácím novináře nebo že jsem byl poradcem Jiřího Paroubka. ||| Například, já jsem byl údajně podplácet zpravodaje, nebo já jsem byl údajně poradce Jiri Paroubek.
2.02058265861 ||| O mně se třeba tvrdilo, že uplácím novináře nebo že jsem byl poradcem Jiřího Paroubka. ||| Například jsem byl údajně uplácel novináře, nebo jsem byl údajně bývalý poradce Jiří Paroubek.
1.72844529293 ||| O mně se třeba tvrdilo, že uplácím novináře nebo že jsem byl poradcem Jiřího Paroubka. ||| Například jsem údajně uplatil reportéry nebo byl jsem údajně poradce Jiřího Paroubka.
0.842301614101 ||| Pojďme k vašim vizím. ||| Promluvme si o své vizi.
1.18195477782 ||| Pojďme k vašim vizím. ||| Dejme hovořit o vaši vizi.
1.29383771893 ||| Pojďme k vašim vizím. ||| Pojďme se bavit o své vizi.
1.39394153277 ||| Pojďme k vašim vizím. ||| Nechejte nás mluvit o vaší vizi.
1.29383771893 ||| Pojďme k vašim vizím. ||| Pojďme se bavit o své vize.
1.39491391262 ||| Pojďme k vašim vizím. ||| Pojďme si povídat o své vizi.
1.76786048772 ||| Do boje o Hrad jste vyrazil s tezí hmotné a trestní odpovědnosti politiků a zpětných majetkových přiznání nad dvacet miliónů. ||| Jste stanovili na hradě obležení s myšlenkou na materiální a trestní odpovědnosti politiky, a) finanční zpřístupnění majetku více než dvacet milionů.
1.95316089971 ||| Do boje o Hrad jste vyrazil s tezí hmotné a trestní odpovědnosti politiků a zpětných majetkových přiznání nad dvacet miliónů. ||| Vydali jste někam na obléhání hradu s prací o hmotné a trestních odpovědnostech politiků, a zpětně finanční situaci majetku přes dvacet milióny.
1.71864297115 ||| Do boje o Hrad jste vyrazil s tezí hmotné a trestní odpovědnosti politiků a zpětných majetkových přiznání nad dvacet miliónů. ||| Vydali jste se na svém obléhání hradu s prací na materiálu a o trestní odpovědnosti, a to se zpětnou finančním zveřejněním majetku přes dvacet milionů.
2.01976245206 ||| Do boje o Hrad jste vyrazil s tezí hmotné a trestní odpovědnosti politiků a zpětných majetkových přiznání nad dvacet miliónů. ||| Ty, které jsou uvedeny na obléhání hradu s tezi o hmotnou a trestní odpovědnost politiků a pozdější finanční situaci s majetkem nad dvacet milionů.
1.92395674028 ||| Do boje o Hrad jste vyrazil s tezí hmotné a trestní odpovědnosti politiků a zpětných majetkových přiznání nad dvacet miliónů. ||| Vydali jste se na svém obléhání hradu s prací na materiálu a o trestní odpovědnosti politiky a se zpětným finančním odhalením majetku přes dvacet miliónů.
1.68726389282 ||| K tomu musíte změnit zákon. ||| Je třeba změnit zákon.
1.38508006247 ||| K tomu musíte změnit zákon. ||| Je třeba změnit zákon za to.
1.55918739294 ||| K tomu musíte změnit zákon. ||| Potřebujete změnit zákon pro to.
1.07814606605 ||| K tomu musíte změnit zákon. ||| Vy potřebujete vyměnit právo za toto.
2.35058045119 ||| Jako prezident ale takovou pravomoc nemáte a jen Senát jako celek může navrhovat zákony. ||| Jako prezident, když nemáte této moci, a to pouze Senát jako celek může navrhovat zákony.
2.35194369287 ||| Jako prezident ale takovou pravomoc nemáte a jen Senát jako celek může navrhovat zákony. ||| Jako prezident, ale není to moc, a pouze senát jako celek může navrhovat zákony.
2.29841209316 ||| Jako prezident ale takovou pravomoc nemáte a jen Senát jako celek může navrhovat zákony. ||| Jako prezident, i když nemáte tu moc a pouze senát jako celek může navrhovat zákony.
1.81931640001 ||| Jako prezident ale takovou pravomoc nemáte a jen Senát jako celek může navrhovat zákony. ||| Jako prezident, ačkoli, vy nemáte tuto moc, a jediný Senate jak celek může navrhnout zákony.
2.04100032317 ||| Jako prezident ale takovou pravomoc nemáte a jen Senát jako celek může navrhovat zákony. ||| Za prezidenta tak nemáte tuto pravomoc a jak pouze Senát celek může navrhovat zákony.
2.01572125078 ||| Jako prezident ale takovou pravomoc nemáte a jen Senát jako celek může navrhovat zákony. ||| Za prezidenta, tak máte tu moc a jak pouze senát jako celek může navrhovat zákony.
2.47949879313 ||| Jako prezident ale takovou pravomoc nemáte a jen Senát jako celek může navrhovat zákony. ||| Jako prezident, i když nemáte tuto možnost, a jen Senát jako celek může navrhnout zákony.
2.50790187911 ||| Jako prezident ale takovou pravomoc nemáte a jen Senát jako celek může navrhovat zákony. ||| Jako prezident, ale nemáte tuto moc, a pouze Senát jako celek může navrhovat zákony.
1.91250662754 ||| Jako prezident ale takovou pravomoc nemáte a jen Senát jako celek může navrhovat zákony. ||| Jako prezident však nemají tu moc, a pouze senátu jako celku může navrhovat zákony.
2.63182374021 ||| Jak to chcete vyřešit? ||| Jak to chcete řešit?
2.01122669574 ||| Jak to chcete vyřešit? ||| Jak se chceš vyřešit?
1.57739756488 ||| Jak to chcete vyřešit? ||| Jak hodláte řešit tento problém?
1.1653529035 ||| Jak to chcete vyřešit? ||| Jak budete řešit to?
1.20834629358 ||| Jak to chcete vyřešit? ||| Jak hodláte řešit?
1.8687662006 ||| Jak to chcete vyřešit? ||| Jak to budete řešit?
1.24047691924 ||| Jak to chcete vyřešit? ||| Jak vy jdete řešit toto?
1.62405981237 ||| Když jsem jako občan lobboval za to, aby průvodcovství byla volná živnost, podařilo se to prosadit. ||| Když jsem lobboval, jako občan, pro průvodce pracovat na volném obchodu, to byl úspěšně za sebou.
1.55836697167 ||| Když jsem jako občan lobboval za to, aby průvodcovství byla volná živnost, podařilo se to prosadit. ||| Když jsem agitoval, jako občan, pro průvodcovské činnosti sevolného obchodu, byla úspěšně provedena pomocí.
1.53948231463 ||| Když jsem jako občan lobboval za to, aby průvodcovství byla volná živnost, podařilo se to prosadit. ||| Když jsem lobboval za občana pro turistický průvodce práci, je volný obchod, úspěšně bylo neseno.
1.49827006298 ||| Když jsem jako občan lobboval za to, aby průvodcovství byla volná živnost, podařilo se to prosadit. ||| Když já jsem agitoval, jako občan, pro práci průvodce být volný obchod, to bylo úspěšně prosazeno.
1.51089002425 ||| Když jsem jako občan lobboval za to, aby průvodcovství byla volná živnost, podařilo se to prosadit. ||| Když jsem lobboval, jako občan, turistický průvodce pro práci, je volný obchod, bylo úspěšně uskutečnit.
1.62125091262 ||| Když jsem jako občan lobboval za to, aby průvodcovství byla volná živnost, podařilo se to prosadit. ||| Když jsem lobboval, jako občan, pro turistický průvodce práce o volném obchodu, byla úspěšně uskutečnit.
1.68508694818 ||| Když jsem jako občan lobboval za to, aby průvodcovství byla volná živnost, podařilo se to prosadit. ||| Když jsem lobboval, jako občan, pro turistický průvodce práce jako volný obchod, bylo úspěšně za sebou.
1.40207985511 ||| Když jsem jako občan lobboval za to, aby průvodcovství byla volná živnost, podařilo se to prosadit. ||| Když jsem lobboval, jako občan, pro případ řídit práci o volném obchodu, bylo úspěšně provedeny.
1.55236452487 ||| Když jsem jako občan lobboval za to, aby průvodcovství byla volná živnost, podařilo se to prosadit. ||| Když jsem lobboval za občana pro turistický průvodce práci, je volný obchod, úspěšně proběhla.
2.20494253629 ||| Problém je politikaření - když někdo přijde s dobrým návrhem zleva nebo zprava, naschvál se zamítne, a to občany zdržuje. ||| Problém je politické handrkování - když někdo přijde s dobrým nápadem z levice nebo pravice, bude to záměrně zamítnuta, což způsobilo zpoždění pro veřejnost.
2.00322393333 ||| Problém je politikaření - když někdo přijde s dobrým návrhem zleva nebo zprava, naschvál se zamítne, a to občany zdržuje. ||| Problém je politické hašteření - když někdo přijde s dobrým nápadem z levice či pravice, bude zamítnut, záměrně protahují pro veřejnost.
2.04663780384 ||| Problém je politikaření - když někdo přijde s dobrým návrhem zleva nebo zprava, naschvál se zamítne, a to občany zdržuje. ||| Problém je v tom, že politické hašteření - když někdo přijde s dobrým nápadem z levé, nebo právo, záměrně bude zamítnuto, má zpoždění pro veřejnost.
2.06545808161 ||| Problém je politikaření - když někdo přijde s dobrým návrhem zleva nebo zprava, naschvál se zamítne, a to občany zdržuje. ||| Problém je politický hašteření - když někdo přijde s dobrým nápadem z vlevo nebo vpravo, bude vědomě odklání, což způsobuje zpoždění pro veřejnost.
2.20411649742 ||| Problém je politikaření - když někdo přijde s dobrým návrhem zleva nebo zprava, naschvál se zamítne, a to občany zdržuje. ||| Problém je politické handrkování - když někdo přijde s dobrým nápadem zleva i zprava, záměrně bude zamítnut, způsobí zpoždění pro veřejnost.
2.25188383465 ||| Problém je politikaření - když někdo přijde s dobrým návrhem zleva nebo zprava, naschvál se zamítne, a to občany zdržuje. ||| Problém je v politické hašteření, když někdo přijde s dobrým nápadem zleva nebo zprava, bude to záměrně odmítá, což způsobilo zpoždění pro veřejnost.
1.63885764524 ||| Problém je politikaření - když někdo přijde s dobrým návrhem zleva nebo zprava, naschvál se zamítne, a to občany zdržuje. ||| Problém je politické handrkování - kdy někdo jde s dobrým nápadem z levé nebo právem, záměrně bude odmítnuto, má zpoždění pro veřejnost.
2.00363899032 ||| Problém je politikaření - když někdo přijde s dobrým návrhem zleva nebo zprava, naschvál se zamítne, a to občany zdržuje. ||| Problém je politický se hádat - když někdo jde s dobrým nápadem od odešel nebo pravý, to bude uváženě odmítnutý, zavinění zdržení pro veřejnost.
2.30528260806 ||| Jako nezávislý nestraník mám mnohem větší potenciál získat podporu od všech parlamentních stran. ||| Jako nezávislý člověk, jsem mnohem větší šance získat podporu ze všech parlamentních stran.
2.11281860041 ||| Jako nezávislý nestraník mám mnohem větší potenciál získat podporu od všech parlamentních stran. ||| Jako nezávislý nestranického muž, stojím daleko lepší šanci získat podporu ze všech parlamentních stran.
2.33849238597 ||| Jako nezávislý nestraník mám mnohem větší potenciál získat podporu od všech parlamentních stran. ||| Jako nezávislý muž nesmluvní strany, jsem mnohem větší šanci získat podporu ze všech parlamentních stran.
2.31452532005 ||| Jako nezávislý nestraník mám mnohem větší potenciál získat podporu od všech parlamentních stran. ||| Jako nezávislý muž strany jsem mnohem větší šance získat podporu ze všech parlamentních stran.
2.21299661969 ||| Jako nezávislý nestraník mám mnohem větší potenciál získat podporu od všech parlamentních stran. ||| Jako nezávislý bezpartijní muž, já vydržím mnohem lepší naději na získání podpory od všech parlamentních stran.
0.968685847871 ||| Považujete se spíše za člověka pravicového, nebo levicového? ||| Vy vidíte sebe jako osoba od pravý, nebo odešel?
1.08179901089 ||| Považujete se spíše za člověka pravicového, nebo levicového? ||| Vidíte sám sebe jako člověk z pravé nebo levé?
1.18813287654 ||| Považujete se spíše za člověka pravicového, nebo levicového? ||| Vidíte sám sebe jako člověka z pravé nebo na levé?
1.33571494809 ||| Považujete se spíše za člověka pravicového, nebo levicového? ||| Cítíte se jako osoba od pravice, nebo levice?
1.65421325796 ||| Považujete se spíše za člověka pravicového, nebo levicového? ||| Považujete se za osobu z pravé nebo levé?
1.14683221101 ||| Považujete se spíše za člověka pravicového, nebo levicového? ||| Vidíte vy jako osoba ze strany pravice nebo levice?
1.15890101025 ||| Považujete se spíše za člověka pravicového, nebo levicového? ||| Vidíte sám sebe jako osobu od pravice, nebo levice?
1.49897605333 ||| Považujete se spíše za člověka pravicového, nebo levicového? ||| Považujete se za osobu z práva nebo levou?
1.18909900607 ||| Považujete se spíše za člověka pravicového, nebo levicového? ||| Vidíte sami sebe jako člověka z pravé nebo levé?
1.68668663151 ||| Z českého pohledu mně připadá, že mě lidé řadí spíš doleva. ||| Z českého pohledu se zdá, že mají tendenci mě na levé straně.
1.69622983042 ||| Z českého pohledu mně připadá, že mě lidé řadí spíš doleva. ||| Z českého pohledu se zdá, mají tendenci mě doleva.
